id,experiment_id,timestamp,generator_name,prompt_strategy,benchmark_name,compiles,runs_successfully,line_coverage,branch_coverage,cyclomatic_complexity,coupling_between_objects,time_cost,token_cost,correction_distance
1434,llama3-70b-8192_Java_123_humaneval_role_playing_ae32c216,"2025-08-13 13:39:36","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,10,2,1.06095588,1262,
1435,llama3-70b-8192_Java_123_humaneval_constraint_based_162c8f2a,"2025-08-13 13:39:43","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,2,0.716978922,989,
1436,llama3-70b-8192_Java_123_humaneval_guided_tree_of_thought_854b928b,"2025-08-13 13:39:51","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,10,2,0.934447925,1267,
1437,llama3-70b-8192_Java_124_humaneval_chain_of_thought_0b274496,"2025-08-13 13:39:59","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,83.3333333333333,52.9411764705882,25,0,0.713044727,1283,
1438,llama3-70b-8192_Java_124_humaneval_role_playing_c79c411d,"2025-08-13 13:40:08","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,91.6666666666667,76.4705882352941,25,0,1.259290204,1525,
1439,llama3-70b-8192_Java_124_humaneval_constraint_based_889a2d2f,"2025-08-13 13:40:17","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,83.3333333333333,52.9411764705882,26,0,0.902585968,1243,
1440,llama3-70b-8192_Java_124_humaneval_guided_tree_of_thought_15ac0639,"2025-08-13 13:40:27","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,87.5,67.6470588235294,29,0,0.968790861,1488,
1441,llama3-70b-8192_Java_125_humaneval_chain_of_thought_7e2a937e,"2025-08-13 13:40:38","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,11,2,0.885010294,1029,
1442,llama3-70b-8192_Java_125_humaneval_role_playing_7e04edec,"2025-08-13 13:40:50","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,12,0,1.266521828,1256,
1443,llama3-70b-8192_Java_125_humaneval_constraint_based_98dda9ca,"2025-08-13 13:41:01","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,12,2,1.105561342,994,
1444,llama3-70b-8192_Java_125_humaneval_guided_tree_of_thought_b550c675,"2025-08-13 13:41:13","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,14,2,1.225252987,1240,
1445,llama3-70b-8192_Java_126_humaneval_chain_of_thought_f665d088,"2025-08-13 13:41:25","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,11,2,1.010753758,1192,
1446,llama3-70b-8192_Java_126_humaneval_role_playing_7b88ea09,"2025-08-13 13:41:39","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,11,2,1.129550341,1319,
1447,llama3-70b-8192_Java_126_humaneval_constraint_based_79de7c4d,"2025-08-13 13:41:48","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,11,2,0.960100639,1103,
1448,llama3-70b-8192_Java_126_humaneval_guided_tree_of_thought_af88a8df,"2025-08-13 13:42:01","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,12,2,1.097047563,1317,
1449,llama3-70b-8192_Java_127_humaneval_chain_of_thought_eeafef62,"2025-08-13 13:42:15","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,71.4285714285714,50.0,12,2,1.069825615,1212,
1450,llama3-70b-8192_Java_127_humaneval_role_playing_b180fd56,"2025-08-13 13:42:28","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,11,2,1.181866727,1380,
1451,llama3-70b-8192_Java_127_humaneval_constraint_based_88e851d8,"2025-08-13 13:42:39","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,71.4285714285714,50.0,11,2,1.206713233,1188,
1452,llama3-70b-8192_Java_127_humaneval_guided_tree_of_thought_c5979f42,"2025-08-13 13:42:54","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,71.4285714285714,50.0,13,2,0.987463735,1321,
1453,llama3-70b-8192_Java_128_humaneval_chain_of_thought_83c15ef4,"2025-08-13 13:43:05","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,3,1.191130364,1116,
1454,llama3-70b-8192_Java_128_humaneval_role_playing_3aff2141,"2025-08-13 13:43:16","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,3,1.242357019,1197,
1455,llama3-70b-8192_Java_128_humaneval_constraint_based_18fb5793,"2025-08-13 13:43:25","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,3,1.114394014,1017,
1456,llama3-70b-8192_Java_128_humaneval_guided_tree_of_thought_ebb517c5,"2025-08-13 13:43:39","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,10,3,1.345198664,1296,
1457,llama3-70b-8192_Java_129_humaneval_chain_of_thought_2e0753fe,"2025-08-13 13:43:54","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,11,3,1.155688535,1520,
1458,llama3-70b-8192_Java_129_humaneval_role_playing_7895c806,"2025-08-13 13:44:10","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,14,3,1.561997976,1769,
1459,llama3-70b-8192_Java_129_humaneval_constraint_based_1d27078b,"2025-08-13 13:44:27","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,13,3,1.214582939,1443,
1460,llama3-70b-8192_Java_129_humaneval_guided_tree_of_thought_b2da73fa,"2025-08-13 13:44:43","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,15,3,1.652946487,1785,
1461,llama3-70b-8192_Java_130_humaneval_chain_of_thought_eef7984c,"2025-08-13 13:44:56","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,8,2,0.940449078,1165,
1462,llama3-70b-8192_Java_130_humaneval_role_playing_32a02d2f,"2025-08-13 13:45:10","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,10,2,1.104411696,1329,
1463,llama3-70b-8192_Java_130_humaneval_constraint_based_e08566b0,"2025-08-13 13:45:20","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,10,2,0.956424891,1088,
1464,llama3-70b-8192_Java_130_humaneval_guided_tree_of_thought_bbedb9d5,"2025-08-13 13:45:33","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,2,0.980932265,1322,
1465,llama3-70b-8192_Java_131_humaneval_chain_of_thought_ec867cfc,"2025-08-13 13:46:19","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,9,0,0.678009275,874,
1466,llama3-70b-8192_Java_131_humaneval_role_playing_07d088fa,"2025-08-13 13:46:27","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,0,1.008258329,1044,
1467,llama3-70b-8192_Java_131_humaneval_constraint_based_918fe499,"2025-08-13 13:46:35","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,0,0.5633072,748,
1468,llama3-70b-8192_Java_131_humaneval_guided_tree_of_thought_e30cf194,"2025-08-13 13:46:42","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,0,0.80230967,1017,
1469,llama3-70b-8192_Java_132_humaneval_chain_of_thought_1176f4cc,"2025-08-13 13:46:51","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,13,2,0.937829669,1056,
1470,llama3-70b-8192_Java_132_humaneval_role_playing_423a5280,"2025-08-13 13:46:59","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,10,2,1.055339984,1092,
1471,llama3-70b-8192_Java_132_humaneval_constraint_based_049e5ea1,"2025-08-13 13:47:06","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,10,2,0.689999165,870,
1472,llama3-70b-8192_Java_132_humaneval_guided_tree_of_thought_23bde106,"2025-08-13 13:47:15","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,13,2,0.841527994,1134,
1473,llama3-70b-8192_Java_133_humaneval_chain_of_thought_8e61b372,"2025-08-13 13:47:23","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,2,0.988706383,1030,
1474,llama3-70b-8192_Java_133_humaneval_role_playing_bdfc1298,"2025-08-13 13:47:32","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,2,1.782260115,1388,
1475,llama3-70b-8192_Java_133_humaneval_constraint_based_a66569f4,"2025-08-13 13:47:39","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,0,0,0.0,0.0,6,2,1.060806447,951,
1476,llama3-70b-8192_Java_133_humaneval_guided_tree_of_thought_3fb219a7,"2025-08-13 13:47:47","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,7,2,0.91923672,1127,
1477,llama3-70b-8192_Java_134_humaneval_chain_of_thought_6b7d3d6b,"2025-08-13 13:47:55","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,6,0,0.853203469,949,
1478,llama3-70b-8192_Java_134_humaneval_role_playing_16180925,"2025-08-13 13:48:03","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,0,0,0.0,0.0,7,0,1.08891618,1081,
1479,llama3-70b-8192_Java_134_humaneval_constraint_based_09f15098,"2025-08-13 13:48:11","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,0,0.92480098,854,
1480,llama3-70b-8192_Java_134_humaneval_guided_tree_of_thought_5fb7ad27,"2025-08-13 13:48:19","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,75.0,8,0,0.986477338,1109,
1481,llama3-70b-8192_Java_135_humaneval_chain_of_thought_02093107,"2025-08-13 13:48:28","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,0.789276257,936,
1482,llama3-70b-8192_Java_135_humaneval_role_playing_b2d962f9,"2025-08-13 13:48:36","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,2,1.140443574,1137,
1483,llama3-70b-8192_Java_135_humaneval_constraint_based_2cf4cd0a,"2025-08-13 13:48:46","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,2,0.651393644,789,
1484,llama3-70b-8192_Java_135_humaneval_guided_tree_of_thought_b357f9dd,"2025-08-13 13:48:57","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,9,2,0.984061548,1111,
1485,llama3-70b-8192_Java_136_humaneval_chain_of_thought_586639b0,"2025-08-13 13:49:09","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,4,1.246053842,1209,
1486,llama3-70b-8192_Java_136_humaneval_role_playing_7247e5f1,"2025-08-13 13:49:22","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,4,1.598732902,1338,
1487,llama3-70b-8192_Java_136_humaneval_constraint_based_982967a8,"2025-08-13 13:49:32","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,4,1.230615782,1085,
1488,llama3-70b-8192_Java_136_humaneval_guided_tree_of_thought_ebb057e0,"2025-08-13 13:49:46","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,10,4,1.547743697,1410,
1489,llama3-70b-8192_Java_137_humaneval_chain_of_thought_76d0ac96,"2025-08-13 13:49:59","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,87.5,15,2,0.901252855,1110,
1490,llama3-70b-8192_Java_137_humaneval_role_playing_0f0212b9,"2025-08-13 13:50:12","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,87.5,17,2,1.492968838,1408,
1491,llama3-70b-8192_Java_137_humaneval_constraint_based_38e85e3d,"2025-08-13 13:50:23","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,94.7368421052632,81.25,15,2,1.06783747,1086,
1492,llama3-70b-8192_Java_137_humaneval_guided_tree_of_thought_61837598,"2025-08-13 13:50:37","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,94.7368421052632,81.25,17,2,1.157572086,1327,
1493,llama3-70b-8192_Java_138_humaneval_chain_of_thought_fd3bb246,"2025-08-13 13:50:45","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,5,0,0.660654945,795,
1494,llama3-70b-8192_Java_138_humaneval_role_playing_001d845a,"2025-08-13 13:50:54","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,75.0,5,0,0.88140185,938,
1495,llama3-70b-8192_Java_138_humaneval_constraint_based_c1e7442a,"2025-08-13 13:51:02","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,4,0,0.680713567,715,
1496,llama3-70b-8192_Java_138_humaneval_guided_tree_of_thought_20fdb15f,"2025-08-13 13:51:12","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,0,0.939257221,1025,
1497,llama3-70b-8192_Java_139_humaneval_chain_of_thought_b52f8714,"2025-08-13 13:51:20","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,6,0,0.596114904,848,
1498,llama3-70b-8192_Java_139_humaneval_role_playing_573dc673,"2025-08-13 13:51:30","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,0,0.961670074,1042,
1499,llama3-70b-8192_Java_139_humaneval_constraint_based_7d3c0e1d,"2025-08-13 13:51:38","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,5,0,0.549438169,729,
1500,llama3-70b-8192_Java_139_humaneval_guided_tree_of_thought_7ffcc1a0,"2025-08-13 13:51:48","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,7,0,0.60936436,961,
1501,llama3-70b-8192_Java_140_humaneval_chain_of_thought_b7dfce27,"2025-08-13 13:51:59","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,94.4444444444444,91.6666666666667,14,0,0.870775238,1037,
1502,llama3-70b-8192_Java_140_humaneval_role_playing_f0b6c88b,"2025-08-13 13:52:09","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,15,0,1.070491757,1204,
1503,llama3-70b-8192_Java_140_humaneval_constraint_based_3f3cf654,"2025-08-13 13:52:19","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,94.4444444444444,91.6666666666667,13,0,0.888328677,955,
1504,llama3-70b-8192_Java_140_humaneval_guided_tree_of_thought_ee562a92,"2025-08-13 13:52:32","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,15,0,0.856158188,1179,
1509,llama3-70b-8192_Java_141_humaneval_chain_of_thought_a2aeac38,"2025-08-13 13:55:38","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,14,2,1.161872748,1129,
1510,llama3-70b-8192_Java_141_humaneval_role_playing_a4e9528d,"2025-08-13 13:55:47","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,15,2,1.26945334,1329,
1511,llama3-70b-8192_Java_141_humaneval_constraint_based_7778ccd2,"2025-08-13 13:55:55","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,2,0.876417814,998,
1512,llama3-70b-8192_Java_141_humaneval_guided_tree_of_thought_d28aeaf9,"2025-08-13 13:56:03","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,15,2,1.061558153,1266,
1513,llama3-70b-8192_Java_142_humaneval_chain_of_thought_5ee97368,"2025-08-13 13:56:11","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,8,2,1.051566204,1069,
1514,llama3-70b-8192_Java_142_humaneval_role_playing_b3a982c3,"2025-08-13 13:56:20","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,11,2,1.339452361,1281,
1515,llama3-70b-8192_Java_142_humaneval_constraint_based_ab0f4cdd,"2025-08-13 13:56:28","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,8,2,1.003489188,1021,
1516,llama3-70b-8192_Java_142_humaneval_guided_tree_of_thought_0f9207dc,"2025-08-13 13:56:37","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,2,1.184068742,1273,
1517,llama3-70b-8192_Java_143_humaneval_chain_of_thought_a7ca8d47,"2025-08-13 13:56:44","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,2,0.656922822,967,
1518,llama3-70b-8192_Java_143_humaneval_role_playing_9887f6db,"2025-08-13 13:56:53","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,13,2,1.107483646,1190,
1519,llama3-70b-8192_Java_143_humaneval_constraint_based_832c10c8,"2025-08-13 13:57:01","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,11,2,0.787096577,918,
1520,llama3-70b-8192_Java_143_humaneval_guided_tree_of_thought_531c0d0e,"2025-08-13 13:57:09","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,13,2,0.97694724,1211,
1521,llama3-70b-8192_Java_144_humaneval_chain_of_thought_a2b08178,"2025-08-13 13:57:17","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,5,0,0.638877613,926,
1522,llama3-70b-8192_Java_144_humaneval_role_playing_317104a9,"2025-08-13 13:57:26","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,6,0,1.193500398,1228,
1523,llama3-70b-8192_Java_144_humaneval_constraint_based_4efcea8f,"2025-08-13 13:57:33","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,4,0,0.619859378,804,
1524,llama3-70b-8192_Java_144_humaneval_guided_tree_of_thought_a0c117cb,"2025-08-13 13:57:41","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,8,0,0.803502726,1101,
1526,llama3-70b-8192_Java_145_humaneval_chain_of_thought_bcd59a37,"2025-08-13 14:01:44","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,5,2,0.990903966,1153,
1527,llama3-70b-8192_Java_145_humaneval_role_playing_c1a2282c,"2025-08-13 14:01:53","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,7,2,1.529581795,1425,
1528,llama3-70b-8192_Java_145_humaneval_constraint_based_15f37350,"2025-08-13 14:02:01","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,5,2,0.892035289,1046,
1529,llama3-70b-8192_Java_145_humaneval_guided_tree_of_thought_64f61d85,"2025-08-13 14:02:09","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,7,2,1.183692267,1344,
1530,llama3-70b-8192_Java_146_humaneval_chain_of_thought_a091ae0a,"2025-08-13 14:02:18","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,10,2,1.196803906,1071,
1531,llama3-70b-8192_Java_146_humaneval_role_playing_7d6b5b5f,"2025-08-13 14:02:27","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,12,2,1.473586534,1316,
1532,llama3-70b-8192_Java_146_humaneval_constraint_based_ebd99af2,"2025-08-13 14:02:36","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,9,2,0.981321201,966,
1533,llama3-70b-8192_Java_146_humaneval_guided_tree_of_thought_db3191e8,"2025-08-13 14:02:45","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,11,2,1.178321085,1207,
1534,llama3-70b-8192_Java_147_humaneval_chain_of_thought_0d038afd,"2025-08-13 14:02:53","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,10,2,0.802701283,1089,
1535,llama3-70b-8192_Java_147_humaneval_role_playing_e58c7367,"2025-08-13 14:03:00","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,12,2,0.826393419,1160,
1536,llama3-70b-8192_Java_147_humaneval_constraint_based_4e22af9b,"2025-08-13 14:03:08","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,9,2,0.57159255,892,
1537,llama3-70b-8192_Java_147_humaneval_guided_tree_of_thought_1294a5c9,"2025-08-13 14:03:16","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,11,2,0.644908944,1124,
1538,llama3-70b-8192_Java_148_humaneval_chain_of_thought_a17843d9,"2025-08-13 14:03:24","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,11,2,1.112965593,1238,
1539,llama3-70b-8192_Java_148_humaneval_role_playing_398dba23,"2025-08-13 14:03:32","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,8,2,1.02759497,1259,
1540,llama3-70b-8192_Java_148_humaneval_constraint_based_84ef70d5,"2025-08-13 14:03:41","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,10,2,1.074807079,1117,
1541,llama3-70b-8192_Java_148_humaneval_guided_tree_of_thought_26426625,"2025-08-13 14:03:50","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,87.5,12,2,1.133347854,1340,
1542,llama3-70b-8192_Java_149_humaneval_chain_of_thought_c778a188,"2025-08-13 14:04:02","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,8,2,1.096319704,1127,
1543,llama3-70b-8192_Java_149_humaneval_role_playing_bbd6cbb3,"2025-08-13 14:04:15","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,9,2,1.524565483,1338,
1544,llama3-70b-8192_Java_149_humaneval_constraint_based_334b9749,"2025-08-13 14:04:25","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,6,2,0.824311708,924,
1545,llama3-70b-8192_Java_149_humaneval_guided_tree_of_thought_9314ec4e,"2025-08-13 14:04:37","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,10,2,1.256107941,1314,
1546,llama3-70b-8192_Java_150_humaneval_chain_of_thought_1b15ef43,"2025-08-13 14:04:46","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,9,0,0.691317437,855,
1547,llama3-70b-8192_Java_150_humaneval_role_playing_03f1c114,"2025-08-13 14:04:57","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,10,0,1.034209337,1038,
1548,llama3-70b-8192_Java_150_humaneval_constraint_based_0d794ed3,"2025-08-13 14:05:04","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,8,0,0.76307673,785,
1549,llama3-70b-8192_Java_150_humaneval_guided_tree_of_thought_9112422c,"2025-08-13 14:05:15","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,13,0,0.967000863,1091,
1550,llama3-70b-8192_Java_151_humaneval_chain_of_thought_26ec2f97,"2025-08-13 14:05:40","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,7,2,1.035886464,1058,
1551,llama3-70b-8192_Java_151_humaneval_role_playing_411e3f03,"2025-08-13 14:05:48","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,83.3333333333333,6,2,1.132626449,1118,
1552,llama3-70b-8192_Java_151_humaneval_constraint_based_bd1b8b69,"2025-08-13 14:05:57","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,83.3333333333333,6,2,0.986135489,928,
1553,llama3-70b-8192_Java_151_humaneval_guided_tree_of_thought_475c8e99,"2025-08-13 14:06:05","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,83.3333333333333,7,2,0.97833652,1143,
1554,llama3-70b-8192_Java_152_humaneval_chain_of_thought_9b527c69,"2025-08-13 14:06:14","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,1,100.0,100.0,6,2,1.136312146,1166,
1555,llama3-70b-8192_Java_152_humaneval_role_playing_99b7e857,"2025-08-13 14:06:23","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,1,100.0,100.0,7,2,1.577169721,1408,
1556,llama3-70b-8192_Java_152_humaneval_constraint_based_35584d4e,"2025-08-13 14:06:34","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,1,100.0,100.0,5,2,0.912690548,1013,
1557,llama3-70b-8192_Java_152_humaneval_guided_tree_of_thought_6a236e03,"2025-08-13 14:06:47","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,1,100.0,100.0,8,2,1.558965834,1435,
1558,llama3-70b-8192_Java_153_humaneval_chain_of_thought_77b0ecfb,"2025-08-13 14:07:00","Groq Llama (llama3-70b-8192)",humaneval_chain_of_thought,humaneval,1,0,0.0,0.0,9,2,1.108036691,1239,
1559,llama3-70b-8192_Java_153_humaneval_role_playing_0f118fe9,"2025-08-13 14:07:14","Groq Llama (llama3-70b-8192)",humaneval_role_playing,humaneval,1,0,0.0,0.0,8,2,1.529356257,1507,
1560,llama3-70b-8192_Java_153_humaneval_constraint_based_f975efed,"2025-08-13 14:07:27","Groq Llama (llama3-70b-8192)",humaneval_constraint_based,humaneval,1,0,0.0,0.0,7,2,0.967467245,1103,
1561,llama3-70b-8192_Java_153_humaneval_guided_tree_of_thought_36d656ae,"2025-08-13 14:07:40","Groq Llama (llama3-70b-8192)",humaneval_guided_tree_of_thought,humaneval,1,0,0.0,0.0,9,2,1.053433543,1359,
